conquering_cost,filename,total_scores,travelling_cost
301.0,inputs/571.in,737.0,436.0
1000.0,inputs/431.in,1314.0,314.0
41547.0,inputs/613.in,134211.0,92664.0
7962.0,inputs/582.in,25062.0,17100.0
23.801679999999998,inputs/642.in,11125026.727859994,11125002.926179994
2640.0,inputs/702.in,3258.0,618.0
5491.0,inputs/493.in,5721.0,230.0
70.0,inputs/169.in,20148.0,20078.0
314.0,inputs/138.in,912.0,598.0
530.0,inputs/128.in,2396.0,1866.0
9972.0291,inputs/179.in,62677.85210000001,52705.82300000001
1756637.0,inputs/483.in,5166827.0,3410190.0
2738.0,inputs/652.in,3706.0,968.0
1030.0,inputs/592.in,1522.0,492.0
92536659193.1045,inputs/603.in,257968706370.6289,165432047177.52438
1980.0,inputs/421.in,2372.0,392.0
2355.0,inputs/41.in,27849.0,25494.0
64001000.0,inputs/561.in,512001192.0,448000192.0
139.0,inputs/470.in,387.0,248.0
517.27,inputs/10.in,1034.83,517.5600000000001
155.0,inputs/530.in,607.0,452.0
10342.0,inputs/637.in,41334.0,30992.0
546324.5417,inputs/86.in,41869490.50889997,41323165.967199974
91994096141.33754,inputs/666.in,263711946972.62042,171717850831.2829
37050028208.0,inputs/24.in,97430111316.0,60380083108.0
49.0,inputs/504.in,277.0,228.0
10.0,inputs/695.in,28.0,18.0
23.0,inputs/444.in,117.0,94.0
822.0,inputs/75.in,4786.0,3964.0
420.0,inputs/555.in,1400.0013999999996,980.0013999999998
1285.0,inputs/415.in,16019.0,14734.0
11257.0,inputs/614.in,34603.0,23346.0
1118.1299999999999,inputs/585.in,2918.13,1800.0
2000007371.0097,inputs/645.in,14000011159.009703,12000003788.000002
5210.316000000001,inputs/705.in,12118.951199999996,6908.635199999995
363.0,inputs/494.in,419.0,56.0
37.0,inputs/527.in,117.0,80.0
148.0,inputs/467.in,262.0,114.0
309732.0,inputs/576.in,310472.10016,740.1001600000005
20.0,inputs/56.in,2058.0,2038.0
68.0,inputs/436.in,150.0,82.0
1013.0,inputs/671.in,3257.0,2244.0
2996.0,inputs/91.in,6715524.0,6712528.0
3111649646.0,inputs/620.in,3111654052.0,4406.0
1269.0,inputs/402.in,4061.0,2792.0
17.0,inputs/542.in,253.0,236.0
40082.0,inputs/62.in,121878.0,81796.0
259.76726999999994,inputs/453.in,855.8590699999999,596.0917999999999
117303835.77579999,inputs/682.in,315329270.2188,198025434.44300002
6546.0,inputs/513.in,16688.0,10142.0
251.0,inputs/33.in,1575.0,1324.0
462532.0,inputs/238.in,957276.0,494744.0
24485.0,inputs/378.in,35632.729999999996,11147.73
672.0,inputs/269.in,6402.0,5730.0
745.0,inputs/329.in,2781.0,2036.0
27382.0,inputs/339.in,90982.0,63600.0
75172870814.80002,inputs/279.in,225518607904.39984,150345737089.59982
2235.0,inputs/368.in,4895.0,2660.0
960.0,inputs/228.in,1156.0,196.0
220.0,inputs/503.in,1030.0,810.0
37.0,inputs/692.in,207.0,170.0
48005.0,inputs/23.in,189003.39999999944,140998.39999999944
17.0,inputs/443.in,91.0,74.0
373.0,inputs/552.in,1359.0,986.0
32.0,inputs/72.in,152.0,120.0
19613.0,inputs/412.in,96177.0,76564.0
